,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
22,2 likes,1 image,"INCLUDE BASKET AND REAR RACK!  26 Inch 7 Speed Gear Bicycle Classic Men Women bike commuter 20"" 24"" seat lady inch mesh seat kid 27.5 29 thermal bag 26"" 16"" WHATSAPP 89501850",200,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 





INCLUDE BASKET AND REAR RACK! 
Can be also removed easily if don't need it.
 
You can also visit
➡️ www.dashlab.sg for purchase or more products.

 
Wheel: 26""""
7 Speed Gear
High Carbon Steel 
Weight: 12kg
Seat height: 70-90cm
Handlebar Height: 90-100cm
Seat and Handlebar can be adjustable
Suitable for 150-190cm height

✔️ WEST BIKING™ Hard Plastic Pedals
✔️ Saiguan® Grip Shifters
✔️ PEAK® Crankset
✔️ Passage® Light Cruiser Handlebar
✔️ C-BB® Vintage Rigid Frame
✔️ PEAK® Cassette 
✔️ MCL Smooth™ Hybrid Tyres
✔️ Vintage™ Slim Leather Saddle
✔️ Ruida™ 30 Spoke Normal Rims
✔️ XM Caliper™ Rim Brakes  

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/include-basket-and-rear-rack-26-inch-7-speed-gear-bicycle-classic-men-women-bike-commuter-20-24-seat-lady-inch-mesh-seat-kid-27-5-29-thermal-bag-26-16-whatsapp-89501850-1238822076/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1796
23,1 like,9 images,Giant Defy pro 2  disc ( ultegra 11s ),"2,399",Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Giant defy
Size ML
Carbon frame 
Full Ultegra Shimano 11s 
Carbon wheelset SLR2
Disc brake model
Continental Gp5000

Original cost $5k in total
Letting go cheap as owner no longer riding 

🔥 instalment plan available 
3months 
6 months
12 months!!",N,NA,NA,Y,Northstar,autumn_angel_sports_pte_ltd,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,376,https://www.carousell.sg/p/giant-defy-pro-2-disc-1243015325/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=86
24,6 likes,10 images,FUJI Absolute 4.0 Road Bike 27 inch 8-shift gear,300 350,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling my son's road bike.
Details as per pictures.
Price negotiable.

Hardly used,  small signs of age.
Recently serviced and oiled, tyres are in good condition and roadworthy. 

Welcome to view and test

Pls message for further details, thanks 😊",N,NA,NA,Y,King Albert Park MRT Station (DT6),purple_mangosteen,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,267,https://www.carousell.sg/p/fuji-absolute-4-0-road-bike-27-inch-1242817984/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=203
25,9 likes,3 images,"Kids bicycle , GOMAX, 20inch",50,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"GOMAX 20 inch Kids Bicycle, well used,
Kept inside the house, so maintained very well.
But NEED to fill up the air in tires
",N,NA,NA,Y,The Infiniti @ West Coast Park,yukihanna,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,9,https://www.carousell.sg/p/kids-bicycle-gomax-20inch-1238793002/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1830
26,6 likes,3 images,Poc helmet,170,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"size M 

only wear it for a few ride",N,NA,NA,Y,MacPherson MRT Interchange (CC10/DT26),chris.wong.56211,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,82,https://www.carousell.sg/p/poc-helmet-1240426521/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1270
27,4 likes,3 images,Kask Mojito 3 Helmet - Grey,150,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size M
Practically unused, wore once and found it too small for me, has been sitting on my shelf since. Bought from Cycle Project Store in May.
Condition 9.9/10
Chat for more pics or enquiries",N,NA,NA,Y,Hougang MRT Station (NE14),jasper_goh,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,17,https://www.carousell.sg/p/kask-mojito-3-helmet-grey-1241989923/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=598
28,8 likes,2 images,Hybrid Bicycle Riverside 100 DECATHLON in good condition (Riverside 120 Sold),160,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Decathlon Hybrid Bicycle Riverside 120 is in good condition for sale, very seldom used and maintained in good condition with proper lubrication and cleaning. Available to view in Choa Chu Kang DR (Yew Tee). If interested message me for testing.

1) River Side 100 6 speed V-Brake - Black (Medium) - 150 SGD
2) River Side 120 6 Speed V-Brake - Grey (Large) - 175 SGD - This is Sold 

I will also provide you with the following useful accessories:
- Water bottle holder
- Kickstand
- Upgraded ergonomic handlebar grip
 
Message me for more details. ",N,NA,NA,Y,Yew Tee MRT Station (NS5),kingchn,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/hybrid-bicycle-riverside-100-decathlon-in-good-condition-riverside-120-sold-1241907587/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=640
29,7 likes,2 images,bicycles,230,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","purchase big bicycle free small bicycle 
contact me 82993881",N,NA,NA,Y,blk 663a punggol drive,mick2004,Joined 3 years ago,Mostly Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/bicycles-1241988546/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=602
30,21 likes,4 images,Linus altore 7 desert,450,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size S, bought from hellobicycle. installed double kickstand worth $40. no low ballers, self collect only",N,NA,NA,Y,Grandeur Park Residences,tsm_tsm,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,193,https://www.carousell.sg/p/linus-altore-7-desert-1230788302/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=649
31,48 likes,10 images,Bicycle frame - size 54/OEM ,700 800,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Wheelsets sold separately,N,NA,NA,Y,Parc Bleu,sipacroatia,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/bicycle-frame-size-54-oem-1238588144/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=WoT4oq-uoYvK157g&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1887
32,87 likes,9 images,Polygon Helios limited Hybrid Bike 700cc,370,Lightly used,Meetup,Yesterday,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Shimano Claris drive train.

Serviced drivetrain 5mths ago by professional. all cables upgraded. Totally under utilised. Reasonably light for a hybrid.

Bought for my sons but they picked up interest in other sports.

Fully negotiable for buyers on the spot and collection same day. Please don't compare with cheap China made bikes and low ball. 

Free cyclometer with cadence and aluminium handphone holder.
front and back lights will be given.

NEW ALX Endurance Alloy FrameFront Fork:ALX Alloy Fork with Alloy SteererShift Lever:Shimano Claris ST-R243Derailleur Front:Shimano Claris FD-2403Derailleur Rear:Shimano Claris RD-2400GSBrakes Front:Tektro R-359Brakes Rear:Tektro R-359Brake Levers:integrated with shifterPedals:Alloy Standard PedalCrankset:FSA CK-C200TTT, 50x39x30T, 170mm(48-50), 172mm(53), 175mm(56)Bottom Bracket:Catridge BearingChain:KCM Z7Cassette:Shimano CS-HG50-8, 12-25THub Rear:Formula Alloy HubHub Front:Formula Alloy HubRim:Rigida Flyer, Double WallSpokes Nipples:Stainless steel SpokesTires:Schwalbe Lugano PP, 700x23CSaddle:Entity Flux Saddle, Steel RailSeatpost:Entity Sport, Alloy, 27.2x350mmStem:Entity Sport, Alloy, 80mm (48-50), 90mm(53), 100mm(56)Handlebar:Entity Sport, Alloy, Flat 680mmHeadset:Entity Integrated Sealed Bearing",N,NA,NA,Y,ESSO,lawrencecruz,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,312,https://www.carousell.sg/p/polygon-helios-limited-hybrid-bike-700cc-1240190478/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=6
33,47 likes,3 images,cboardman Carbon Fibre Frame,500,Lightly used,Mailing,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",NA,Y,Same day delivery S$4,Within 1 working day,N,NA,flymetothemoon6900,Joined 1 year ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/cboardman-carbon-fibre-frame-1237780601/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1229
34,29 likes,9 images,S-Works Tarmac SL6 Size 54,"3,550 4,750",Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Price does not include wheelset as I have already sold it seperately. If you need a set of wheels, I can include a set of training wheels.

If you wish to purchase the frame, Price for frameset alone 2.8K

Size 54 S-Works Tarmac SL6
Sram Red shifters, FD, RD
Shimano Ultegra Brakes
Rotor Inpower powermeter crankset
Pro Vibe Carbon handlebar
Pro stem
Shimano Ultegra 6800 pedals

Bike is in great condition. No cracks or dents in the frame. No servicing needed in the near future",N,NA,NA,Y,Jalan Angin Laut Playground,whitearrows,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,465,https://www.carousell.sg/p/s-works-tarmac-sl6-size-54-1186021611/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=515
35,Like,9 images,自行车,120,Well used,Meetup,4 days ago,Road Bikes,Posted,Has minor flaws or defects.,白色折叠准新车，100新币。灰色铝合金车架，80新币。黑色迪卡侬120新币,N,NA,NA,Y,NYP Blk B SBM,yuhaitao0977630,Joined 1 week ago,NA,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/自行车-1242640484/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=291
36,17 likes,10 images,Canyon Ultimate CF SF 7,"2,500",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"This bike is at PRISTINE condition.
You can request to see it for yourself
Rode for a total 3 rides only.
You can see the image of the stock tyres it came with to judge.


SIZE S

Selling due to too many bikes, willing to throw in freebies in last photo for serious buyers 

More details @ 
",N,NA,NA,Y,The Riverina,hobinghui,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,11,https://www.carousell.sg/p/canyon-ultimate-cf-sf-7-1240510813/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1239
37,686 likes,10 images,SALE!!!  Java Suprema Road Bike Full Carbon Frame (Limited Sizes),"1,538",Brand new,Mailing · Meetup,6 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"⭐⭐⭐Java SUPREMA Road Bike Carbon⭐⭐⭐

- 22 speed
- Very affordable bike with aero brakes and aero carbon frame
- Internal Cabling
- Full Carbon Build
- 22 Speed Shimano 105 Groupset

Frame: Suprema Aero Carbon Frame
Fork: Suprema 3K Carbon Fork
Brake: Aero C Brakes
Front Derailleur: Shimano FD-5800-L, 105, 2-SPEED
Rear Derailleur: Shimano RD-5800-L, 105, SS 11-SPEED
Left Shifter: Shift/Brake Lever, ST-5800, 105, 2-SPEED
Right Shifter: Shift/Brake Lever, ST-5800, 105, 11-SPEED
Crankset: JAVA DECA crank 170mm 50/34T
Cassette: 11-28T 11S Road
Chain : Gold 106 links
Front Brake: V brake, N700AG F, Taiwan
Rear Brake:  V brake, Taiwan
Saddle: DECA
Handlebar: Aluminium, 31.8*400mm
Seatpost: Carbon, SUPREMA
Stem: Aluminium, 28.6*31.8*110mm
Headsets: 45°X45°X51.8
Wheelset: Aluminium DECA bearings
700C DECA 42 B5
Hubs: Straight full, 4 bearing
14G*20H*M 9*100*108
4G*24H*M10*130*140
Tyres: 700*23C
Pedals: DECA


Colours:
- Black-Red
- Orange-White
- Cyan-Black
(Please check with us on availability)

Sizes guide:
SUPREMA：
44: 158-165cm
46: 165-170cm
48: 170-175cm
50: 175-180cm
52: 180-184cm
53: 185-190cm
55: 187-192cm
You may arrange for a test fit with us before purchase if necessary.

👑✨Established seller✨👑
⭐⭐⭐Check our reviews. ⭐⭐⭐
✅💯Buy with confidence. 💯☑️

🏡Our shop is centrally located at Geylang Road🚲
📅Viewing & Collection strictly by appointment only⏰

Bikes will be inspected and tuned again locally before collection
*Pre-order deposit is non-refundable & non-exchangeable.",Y,Custom courier S$35,3 working day(s),Y,Prontos MarvellousStrictly by appointments only,prontosmarvellous,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,133,https://www.carousell.sg/p/sale-java-suprema-road-bike-full-carbon-frame-limited-sizes-1098046858/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=388
38,2 likes,1 image,Bicycles $50,50,Well used,Meetup,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,Let go 2nd hand bicycle at $50. Functioning well. ,N,NA,NA,Y,Cavendish Park,mengxiger,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/bicycles-50-1243119452/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=15
39,19 likes,1 image,Roval Cl50 disc,"1,688",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Roval Cl50
minor scratches and scruffs 
54t ratchet (loud)

rfs: upgrade",N,NA,NA,Y,Punggol MRT/LRT Interchange (NE17/PTC),trasherrrrr,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,84,https://www.carousell.sg/p/roval-cl50-disc-1231467468/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=319
40,2 likes,8 images,Hello Bicycle Girls and Boys,190,Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","This is an two years old hello Bicycle.  It was seldom used, maintain very well! Red colour suitable for primary children. ",N,NA,NA,Y,Block 10 Jalan BatuWater Fountain @ Jalan Batu,wongyokem25752,Joined 4 months ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/hello-bicycle-girls-and-boys-1242468213/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=353
41,64 likes,6 images,Cervelo S3 Ultegra Di2,"3,300 3,600",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling Cervelo S3 with Ultegra Di2 11 Speed.

The wheelset are 60mm deep Winspace Lun wheelset. Laced with Sapim spokes and ceramic bearing which had a loud hub and rolls very well.

Handlebar is a S5 with the Barfly Cervelo Mount for your lights or camera and cycling computer.

Included in the sale are the Rotor cranks, the 3T handlebar and the Di2 charger which can be found in the pics.

The bottle cages are not included.

The power meter can only show cadence and not fully functioning.

The bike size is 51 and should fits someone that is 1.68m-1.75m.

Reason for sale is to upgrade.

Thanks for not lowballing.",N,NA,NA,Y,Serangoon North To Hougang Ave 8,Keneda,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,98,https://www.carousell.sg/p/cervelo-s3-ultegra-di2-1231027772/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=523
